"ID","u","s","m","l","luminance","chromatic_contrast","achromatic_contrast","vismodel","iluminante","substrato","saturation","mean_brightness","hue","H4","body_region","claw_type","carapace_type","identidade","carapace_color","autotomy","autotomy_latency","autotomy_trial","autotomy_exp_type","force1","force2","force3","max_force","weight_mg","data","size"
"X140_ll_br_c_brac_claro",0.0222375313063925,0.172519566463624,0.263412828116961,0.260937014789902,0.239662455337595,4.6198894452164,3.817399,"Bluetit","D65","substrato_barradorio",1.44415313514888,20.0945975263045,554,1.24441542783889,"Carapace","Brachychelous","Bright","ll_140","Bright","no",NA,NA,"by_time",3.14,15.17,0.69,15.17,79.3,"13vi2022",10.34
"X140_ll_br_q_brac_claro",0.103244266172494,0.328841217727678,0.422877150297116,0.374728572384094,0.383611854486954,2.87611597830291,5.2009277,"Bluetit","D65","substrato_barradorio",0.811135928145897,41.2534951204259,335,2.68698156968242,"Claw","Brachychelous","Bright","ll_140","Bright","no",NA,NA,"by_time",3.14,15.17,0.69,15.17,79.3,"13vi2022",20.82
"X141_ll_br_c_lep_escuro",0.0227111436884462,0.112529727846596,0.156457948201149,0.221976207495223,0.162865562885371,2.79512635795004,2.6812037,"Bluetit","D65","substrato_barradorio",1.74616420261601,15.5382139655244,653,0.813812524881312,"Carapace","Leptochelous","Dark","ll_141","Dark","no",NA,NA,"by_time",0.07,0.1,0.22,0.22,24.1,"13vi2022",10.19
"X141_ll_br_q_lep_escuro",0.0476863057933654,0.129070238635718,0.37701885541837,0.399019051864888,0.334361389574574,5.32111341905026,4.7967841,"Bluetit","D65","substrato_barradorio",1.57502814242593,28.8628640986922,578,0.558534859039996,"Claw","Leptochelous","Dark","ll_141","Dark","no",NA,NA,"by_time",0.07,0.1,0.22,0.22,24.1,"13vi2022",16.79
"X142_ll_br_c_brac_claro",0.0166526621324449,0.155061824268839,0.226302293562627,0.358239371693042,0.244156957821767,6.85801784600897,3.8720455,"Bluetit","D65","substrato_barradorio",2.06034458212234,22.3608089842195,657,0.734155086646682,"Carapace","Brachychelous","Bright","ll_142","Bright","no",NA,NA,"by_time",3.02,9.69,10.69,10.69,66.7,"13vi2022",9.38
"X142_ll_br_q_brac_claro",0.0918037025196067,0.375475006418677,0.595194702034038,0.559346189243775,0.534976967128989,1.76021945430651,6.1791408,"Bluetit","D65","substrato_barradorio",0.963377371980827,51.1665142020334,565,0.912975817778053,"Claw","Brachychelous","Bright","ll_142","Bright","no",NA,NA,"by_time",3.02,9.69,10.69,10.69,66.7,"13vi2022",18.82
"X143_ll_br_c_brac_escuro",0.0537569491210366,0.277206334586806,0.399749075998148,0.437735638951611,0.379315386113292,2.16040272000512,5.1678005,"Bluetit","D65","substrato_barradorio",1.46791293244089,34.782254929228,661,1.02835010390283,"Carapace","Brachychelous","Dark","ll_143","Dark","no",NA,NA,"by_time",8.63,1,0.04,8.63,55.4,"13vi2022",9.39
"X143_ll_br_q_brac_escuro",0.0850613519404539,0.319905316652393,0.493455320047254,0.466578821491121,0.445901564762022,1.49555152695836,5.6434776,"Bluetit","D65","substrato_barradorio",0.959837121232842,42.9181623293023,339,0.958354562798775,"Claw","Brachychelous","Dark","ll_143","Dark","no",NA,NA,"by_time",8.63,1,0.04,8.63,55.4,"13vi2022",17.2
"X144_ll_br_c_brac_claro",0.0234578010750721,0.197807151727283,0.281434396291939,0.292283835390335,0.261410451345365,4.82124048276209,4.0728705,"Bluetit","D65","substrato_barradorio",1.52148226157955,22.0689322374985,649,1.2485160230252,"Carapace","Brachychelous","Bright","ll_144","Bright","no",NA,NA,"by_time",0.8,1,0.04,1,61.4,"13vi2022",9.87
"X144_ll_br_q_brac_claro",0.195996316281354,0.491580076080284,0.676577262039075,0.614828460955658,0.614374839037471,3.24402085937615,6.5861453,"Bluetit","D65","substrato_barradorio",0.989054269546591,68.4561510215132,340,-1.53753625601289,"Claw","Brachychelous","Bright","ll_144","Bright","no",NA,NA,"by_time",0.8,1,0.04,1,61.4,"13vi2022",17.92
"X145_ll_br_c_lep_escuro",0.0176722725036243,0.131274471609816,0.187238343719892,0.226880523504281,0.183235945730913,4.39388395549462,3.02782,"Bluetit","D65","substrato_barradorio",1.67434534888079,16.0596841530443,649,1.0634323585324,"Carapace","Leptochelous","Dark","ll_145","Dark","no",NA,NA,"by_time",0.05,0.04,0.06,0.06,20.8,"13vi2022",10.15
"X145_ll_br_q_lep_escuro",0.0570099148916825,0.16639492872978,0.399702243298532,0.405019650439974,0.353460761243108,3.76787258353548,4.9601666,"Bluetit","D65","substrato_barradorio",1.31022184546995,32.5792503906371,577,0.454756063206626,"Claw","Leptochelous","Dark","ll_145","Dark","no",NA,NA,"by_time",0.05,0.04,0.06,0.06,20.8,"13vi2022",20.61
"X146_ll_br_c_brac_claro",0.0140769656254434,0.133880442171482,0.23461454369129,0.250518864094044,0.214611269761657,6.56776910826044,3.4926839,"Bluetit","D65","substrato_barradorio",1.64609886799455,17.4426858642904,649,1.08967557410583,"Carapace","Brachychelous","Bright","ll_146","Bright","no",NA,NA,"by_time",3.58,0.88,0.12,3.58,71.7,"13vi2022",9.95
"X146_ll_br_q_brac_claro",0.0977680659517606,0.365405357039355,0.603101427402101,0.54645269450761,0.534984801102431,1.87120280367128,6.1791838,"Bluetit","D65","substrato_barradorio",1.02969394812011,49.8107137414531,564,1.00749551472818,"Claw","Brachychelous","Bright","ll_146","Bright","no",NA,NA,"by_time",3.58,0.88,0.12,3.58,71.7,"13vi2022",19.21
"X147_ll_br_c_lep_escuro",0.0269299579666165,0.173958329721087,0.258529377767395,0.343034663205417,0.260210693404348,4.17359280411436,4.0593407,"Bluetit","D65","substrato_barradorio",1.55343216835734,23.8695590354268,656,0.869986317027054,"Carapace","Leptochelous","Dark","ll_147","Dark","no",NA,NA,"by_time",2.22,0.42,0.07,2.22,31.3,"13vi2022",9.83
"X147_ll_br_q_lep_escuro",0.0523683177188713,0.270603571077632,0.436493854904506,0.433108494644389,0.397042009967752,2.70603519786807,5.3021361,"Bluetit","D65","substrato_barradorio",1.08735124308321,36.1379585544192,576,1.00703124255388,"Claw","Leptochelous","Dark","ll_147","Dark","no",NA,NA,"by_time",2.22,0.42,0.07,2.22,31.3,"13vi2022",15.44
"X148_ll_br_c_brac_claro",0.0182938819249852,0.123849789089699,0.198643026513179,0.234659284300322,0.190446307812428,4.43649627165254,3.1413367,"Bluetit","D65","substrato_barradorio",1.68809536491427,16.5690152238671,657,0.982818748089999,"Carapace","Brachychelous","Bright","ll_148","Bright","no",NA,NA,"by_time",11.26,7.62,0.1,11.26,73.6,"13vi2022",10.05
"X148_ll_br_q_brac_claro",0.036378855059415,0.152944206304127,0.33332923210152,0.330639673439453,0.295236201052468,3.87839681391637,4.4307644,"Bluetit","D65","substrato_barradorio",1.46612316198702,25.9251626864758,575,0.728788059537236,"Claw","Brachychelous","Bright","ll_148","Bright","no",NA,NA,"by_time",11.26,7.62,0.1,11.26,73.6,"13vi2022",19.16
"X149_ll_br_c_lep_escuro",0.0434425612435199,0.225151681804163,0.287579497477517,0.341130767673412,0.283257414552725,1.85968994624657,4.3089419,"Bluetit","D65","substrato_barradorio",1.14091857513969,28.0718391725062,673,0.939427373817665,"Carapace","Leptochelous","Dark","ll_149","Dark","no",NA,NA,"by_time",0.29,0.18,0.05,0.29,42.4,"13vi2022",10.65
"X149_ll_br_q_lep_escuro",0.0947267572218207,0.274807975411134,0.40406488343672,0.373738292120945,0.365191756704574,2.19598382018413,5.0561963,"Bluetit","D65","substrato_barradorio",1.01691723058708,38.784947492751,336,-0.157839423923842,"Claw","Leptochelous","Dark","ll_149","Dark","no",NA,NA,"by_time",0.29,0.18,0.05,0.29,42.4,"13vi2022",21.79
"X150_ll_br_c_lep_claro",0.020421430929234,0.15039126882243,0.206142069001642,0.265827917154369,0.207368798913418,4.3547715815666,3.3917148,"Bluetit","D65","substrato_barradorio",1.72063227416936,18.5487850462972,655,1.00182757754615,"Carapace","Leptochelous","Bright","ll_150","Bright","no",NA,NA,"by_time",1.51,0.11,0.07,1.51,49.4,"13vi2022",9.9
"X150_ll_br_q_lep_claro",0.12017276165005,0.309942759268073,0.386269354618811,0.352767088586458,0.355633518406068,3.66927009860612,4.978191,"Bluetit","D65","substrato_barradorio",1.20928122844041,40.3835009599128,345,-1.81813730708338,"Claw","Leptochelous","Bright","ll_150","Bright","no",NA,NA,"by_time",1.51,0.11,0.07,1.51,49.4,"13vi2022",18.54
"X151_ll_br_c_brac_escuro",0.0149418963794758,0.138509588123619,0.249281898326886,0.250355023716399,0.22305828376896,6.45835229043653,3.6062273,"Bluetit","D65","substrato_barradorio",1.59988106056904,17.6673679056585,648,1.14158811075787,"Carapace","Brachychelous","Dark","ll_151","Dark","no",NA,NA,"by_time",5.23,0.75,8.63,8.63,61,"13vi2022",9.87
"X151_ll_br_q_brac_escuro",0.0736398328114005,0.268332310620467,0.425372478798753,0.37428731143573,0.375381538611021,1.97511216136295,5.1371386,"Bluetit","D65","substrato_barradorio",1.03210807583847,35.7377317060019,338,1.12728632249652,"Claw","Brachychelous","Dark","ll_151","Dark","no",NA,NA,"by_time",5.23,0.75,8.63,8.63,61,"13vi2022",18.84
"X152_ll_br_c_lep_claro",0.013007619474236,0.110186100997504,0.172688678718682,0.191549129886564,0.162203574079382,5.39260196498313,2.6692246,"Bluetit","D65","substrato_barradorio",1.65161214658769,13.5840964619544,649,1.10942859546159,"Carapace","Leptochelous","Bright","ll_152","Bright","no",NA,NA,"by_time",0.87,0.14,4.2,4.2,48.8,"13vi2022",9.33
"X152_ll_br_q_lep_claro",0.0355677283965009,0.142846351748502,0.229129972218763,0.222258237820347,0.207430821588154,1.6253318678308,3.3925943,"Bluetit","D65","substrato_barradorio",1.52231934350642,20.4416767009438,330,0.558984000644001,"Claw","Leptochelous","Bright","ll_152","Bright","no",NA,NA,"by_time",0.87,0.14,4.2,4.2,48.8,"13vi2022",18.3
"X153_ll_br_c_brac_escuro",0.033132689757891,0.218402697149031,0.287908940088236,0.352862085610569,0.287488267016319,3.39539987776832,4.3525477,"Bluetit","D65","substrato_barradorio",1.20330294473319,26.6854592864815,649,0.962416732979199,"Carapace","Brachychelous","Dark","ll_153","Dark","no",NA,NA,"by_time",0.11,0.13,0.09,0.13,18.7,"13vi2022",9.56
"X153_ll_br_q_brac_escuro",0.0904304201170431,0.36315377412848,0.537713745449563,0.490932248169689,0.482357947187269,1.7925200480958,5.8746195,"Bluetit","D65","substrato_barradorio",1.37067322165327,43.8940195220419,555,1.32222261336006,"Claw","Brachychelous","Dark","ll_153","Dark","no",NA,NA,"by_time",0.11,0.13,0.09,0.13,18.7,"13vi2022",18.47
"X154_ll_br_c_brac_claro",0.0270359896474737,0.172130152702093,0.204680079645462,0.227341957417862,0.199608723763049,2.8231377365599,3.2795389,"Bluetit","D65","substrato_barradorio",1.41262089598544,18.4395402773656,649,1.30383953868921,"Carapace","Brachychelous","Bright","ll_154","Bright","yes",28,NA,"by_time",8.88,8.77,9.04,9.04,50.8,"13vi2022",9.8
"X154_ll_br_q_brac_claro",0.0543485510077836,0.203556198078276,0.330074208718421,0.311014263703132,0.296087226134144,1.62166631419895,4.4392302,"Bluetit","D65","substrato_barradorio",1.14952974671088,29.1076131146704,326,0.648511200005482,"Claw","Brachychelous","Bright","ll_154","Bright","yes",28,NA,"by_time",8.88,8.77,9.04,9.04,50.8,"13vi2022",17.33
"X155_ll_br_c_brac_escuro",0.0292530655982816,0.217737532490919,0.331884891081816,0.415395177515156,0.328016938997975,4.86034012435173,4.7404395,"Bluetit","D65","substrato_barradorio",1.62206011155894,28.8252058266891,657,0.932613707517828,"Carapace","Brachychelous","Dark","ll_155","Dark","no",NA,NA,"by_time",0.2,0.11,0.1,0.2,25.1,"13vi2022",9.09
"X155_ll_br_q_brac_escuro",0.0579986261950647,0.216513588619481,0.394454477528969,0.35170479372572,0.343594754502963,2.31953910118043,4.8769032,"Bluetit","D65","substrato_barradorio",1.24787710726354,30.7537547375658,563,1.05056485746434,"Claw","Brachychelous","Dark","ll_155","Dark","no",NA,NA,"by_time",0.2,0.11,0.1,0.2,25.1,"13vi2022",17.38
"X156_ll_br_c_brac_claro",0.0268803534103541,0.103707847467532,0.159107189977162,0.200765322665764,0.157299380682987,1.60146114292641,2.5789266,"Bluetit","D65","substrato_barradorio",1.25188016975564,15.7233863892829,700,0.652519223345596,"Carapace","Brachychelous","Bright","ll_156","Bright","no",NA,NA,"by_time",1.6,0.45,0.21,1.6,87.4,"14vi2022",10.5
"X156_ll_br_q_brac_claro",0.0735242139593322,0.189594606634263,0.304252079569858,0.282368210948793,0.272666056956369,2.3817772181347,4.1968588,"Bluetit","D65","substrato_barradorio",1.3470020009092,30.3503550912571,324,-0.73868116139898,"Claw","Brachychelous","Bright","ll_156","Bright","no",NA,NA,"by_time",1.6,0.45,0.21,1.6,87.4,"14vi2022",23.05
"X157_ll_br_c_brac_escuro",0.0179264269640511,0.0622034159260998,0.0758139519477946,0.0774038357965093,0.0717580617355558,1.90584072882034,0.2705423,"Bluetit","D65","substrato_barradorio",0.966915006263146,7.73246477667694,700,1.00263885496956,"Carapace","Brachychelous","Dark","ll_157","Dark","no",NA,NA,"by_time",9.44,0.72,0.09,9.44,65.1,"14vi2022",10.65
"X157_ll_br_q_brac_escuro",0.0409223257650936,0.105906029554916,0.217052442045312,0.219624479190181,0.194703020583909,2.63095852347156,3.2063518,"Bluetit","D65","substrato_barradorio",1.81777294006633,20.4835033429998,328,-0.196967603408377,"Claw","Brachychelous","Dark","ll_157","Dark","no",NA,NA,"by_time",9.44,0.72,0.09,9.44,65.1,"14vi2022",18.14
"X158_ll_br_c_brac_claro",0.0308754840822203,0.230640961718299,0.387317061737072,0.391165449380565,0.350670671928969,4.89748794529965,4.9368579,"Bluetit","D65","substrato_barradorio",1.44624368655297,29.4352454841312,642,1.1108092896961,"Carapace","Brachychelous","Bright","ll_158","Bright","no",NA,NA,"by_time",2.1,0.57,0.19,2.1,79.5,"14vi2022",10.16
"X158_ll_br_q_brac_claro",0.0712254670485589,0.26030876467212,0.435763310277353,0.411820545829342,0.390632974975585,1.6846387662535,5.2542724,"Bluetit","D65","substrato_barradorio",1.06568587406221,38.1882223220784,328,0.624123620186645,"Claw","Brachychelous","Bright","ll_158","Bright","no",NA,NA,"by_time",2.1,0.57,0.19,2.1,79.5,"14vi2022",22.37
"X159_ll_br_c_brac_escuro",0.0156999400052395,0.0597086684524028,0.0816071725153329,0.0858149817001495,0.0765130068645104,0.819234141034318,0.4592498,"Bluetit","D65","substrato_barradorio",1.18920166482814,8.02764137653381,700,0.771390051604565,"Carapace","Brachychelous","Dark","ll_159","Dark","no",NA,NA,"by_time",0.94,0.58,1,1,70,"14vi2022",10.51
"X159_ll_br_q_brac_escuro",0.04079802771124,0.131589119865499,0.274963454837673,0.26944596835378,0.24379100849219,2.8052609082892,3.8676338,"Bluetit","D65","substrato_barradorio",1.20631008215568,22.6978371801357,571,0.589297831896791,"Claw","Brachychelous","Dark","ll_159","Dark","no",NA,NA,"by_time",0.94,0.58,1,1,70,"14vi2022",21.1
"X160_ll_br_c_brac_claro",0.0247075436019386,0.091043196465153,0.116819369028359,0.228698279913336,0.140554476322592,4.04262218248287,2.2478803,"Bluetit","D65","substrato_barradorio",1.72901233204748,15.6388834549162,692,0.289033714020046,"Carapace","Brachychelous","Bright","ll_160","Bright","no",NA,NA,"by_time",14.55,0.17,0.38,14.55,68.1,"14vi2022",10.49
"X160_ll_br_q_brac_claro",0.0886118624936273,0.218756358082331,0.284786107259852,0.253802271715005,0.258632641736706,3.75545067493639,4.0414496,"Bluetit","D65","substrato_barradorio",0.889687339160551,29.9766546312592,339,-1.82668129227811,"Claw","Brachychelous","Bright","ll_160","Bright","no",NA,NA,"by_time",14.55,0.17,0.38,14.55,68.1,"14vi2022",20.15
"X161_ll_br_c_lep_escuro",0.0215653363132312,0.102448007435712,0.17484475476319,0.281725264837035,0.18803314838162,4.78561866410899,3.1038307,"Bluetit","D65","substrato_barradorio",2.0561228001674,18.2158478436248,700,0.55030388234833,"Carapace","Leptochelous","Dark","ll_161","Dark","no",NA,NA,"by_time",1.1,0.33,0.03,1.1,50.4,"14vi2022",10.06
"X161_ll_br_q_lep_escuro",0.106859050175002,0.310729687565372,0.451538219859718,0.418088967140231,0.408756485595072,2.22677825875329,5.3876581,"Bluetit","D65","substrato_barradorio",0.787369045242485,43.5799111569289,336,0.175564425337435,"Claw","Leptochelous","Dark","ll_161","Dark","no",NA,NA,"by_time",1.1,0.33,0.03,1.1,50.4,"14vi2022",18.5
"X162_ll_br_c_brac_claro",0.0357152525821222,0.150109976673753,0.217648201232265,0.268514633963505,0.215167782108048,1.42471955456167,3.5003008,"Bluetit","D65","substrato_barradorio",1.34606859427993,21.2986237316186,700,0.734694207097932,"Carapace","Brachychelous","Bright","ll_162","Bright","yes",60,NA,"by_time",7.88,2.21,3.09,7.88,71.8,"14vi2022",9.94
"X162_ll_br_q_brac_claro",0.145847746051713,0.356179751635851,0.506895603809851,0.475819201897489,0.462238427629242,2.99713451499764,5.7493088,"Bluetit","D65","substrato_barradorio",0.909629963590798,52.240839629922,340,-0.865097958426568,"Claw","Brachychelous","Bright","ll_162","Bright","yes",60,NA,"by_time",7.88,2.21,3.09,7.88,71.8,"14vi2022",20.78
"X163_ll_br_c_brac_escuro",0.0225285583310419,0.101968945538286,0.152915882712196,0.16635753762419,0.143763604258835,1.64069175183041,2.3142779,"Bluetit","D65","substrato_barradorio",1.47913050073886,13.6876147370102,700,0.915538510348611,"Carapace","Brachychelous","Dark","ll_163","Dark","no",NA,NA,"by_time",7.52,1.51,0.22,7.52,69.7,"14vi2022",10.36
"X163_ll_br_q_brac_escuro",0.0602717893579023,0.177883509759281,0.376117130098018,0.378762176281357,0.335722667479314,2.81167651302604,4.8087341,"Bluetit","D65","substrato_barradorio",1.15012965776046,31.8992511095068,576,0.479880505439663,"Claw","Brachychelous","Dark","ll_163","Dark","no",NA,NA,"by_time",7.52,1.51,0.22,7.52,69.7,"14vi2022",19.58
"X164_ll_br_c_brac_claro",0.0296125000831674,0.160957209037198,0.217226644764062,0.2946716459814,0.223416943254719,2.83813836627965,3.6109526,"Bluetit","D65","substrato_barradorio",1.63159099016596,21.698518803963,700,0.791078576761916,"Carapace","Brachychelous","Bright","ll_164","Bright","no",NA,NA,"by_time",7.4,4.84,0.01,7.4,65.1,"14vi2022",9.13
"X164_ll_br_q_brac_claro",0.0677718639733044,0.243965447677564,0.40642588155208,0.385584704356853,0.364439531284709,1.62714654600088,5.0501318,"Bluetit","D65","substrato_barradorio",1.04234297650665,35.6278942635832,332,0.666564901876468,"Claw","Brachychelous","Bright","ll_164","Bright","no",NA,NA,"by_time",7.4,4.84,0.01,7.4,65.1,"14vi2022",18.7
"X165_ll_br_c_brac_escuro",0.0376521657815986,0.146824060556853,0.205847168530277,0.215450435150099,0.192840787889846,0.838524621145932,3.1780855,"Bluetit","D65","substrato_barradorio",1.22169308615916,19.3308642594973,700,0.931906432185595,"Carapace","Brachychelous","Dark","ll_165","Dark","no",NA,NA,"by_time",7.58,0.54,0.54,7.58,50.5,"14vi2022",9.58
"X165_ll_br_q_brac_escuro",0.0849210944681708,0.244400749630085,0.418313693386967,0.390783034333022,0.372985259324487,1.93021243368901,5.1183031,"Bluetit","D65","substrato_barradorio",1.05688379388384,37.8955296278328,334,0.283311046033541,"Claw","Brachychelous","Dark","ll_165","Dark","no",NA,NA,"by_time",7.58,0.54,0.54,7.58,50.5,"14vi2022",18.44
"X166_ll_br_c_brac_claro",0.0216917055856596,0.107900966395198,0.170523244571392,0.180850034912662,0.15802990078215,2.4187259814478,2.5925542,"Bluetit","D65","substrato_barradorio",1.37846738336433,14.5710019680488,700,0.961788022201615,"Carapace","Brachychelous","Bright","ll_166","Bright","no",NA,NA,"by_time",3.6,1.75,0.35,3.6,57.2,"14vi2022",9.2
"X166_ll_br_q_brac_claro",0.0686870236191248,0.24060598711604,0.366073639334066,0.351284240776366,0.332748129008165,1.36916927760697,4.7825588,"Bluetit","D65","substrato_barradorio",0.804782239522295,33.1924518360063,568,0.764566826869903,"Claw","Brachychelous","Bright","ll_166","Bright","no",NA,NA,"by_time",3.6,1.75,0.35,3.6,57.2,"14vi2022",17.44
"X167_ll_br_c_lep_escuro",0.0171684824813746,0.103653460180631,0.163086765450962,0.224694319489999,0.16631871859971,4.34947342448965,2.7429121,"Bluetit","D65","substrato_barradorio",1.87638576602543,15.4299135911807,700,0.733263733258025,"Carapace","Leptochelous","Dark","ll_167","Dark","no",NA,NA,"by_time",0.6,0.45,0.46,0.6,57.1,"14vi2022",10.46
